season,episode,scene,character,dialogue
2,20,18,Bareny (dressed as Bob Barker)," Hey, Dad, guess who I'm going as for Halloween?"
2,20,18,Barney (throwing a ball at the TV)," Want to play some catch, Pop?"
2,20,19,Barney," So now I'm gonna go to L.A., be on the show, win the Showcase Showdown, make him proud of me, and then tell him who I am."
2,20,19,Ted, You're gonna tell Bob Barker that you're his son on national television?
2,20,19,Barney, Why is this so hard for you people to believe?
2,20,19,Robin," Drop the popper! Lily has to gain five pounds in a week and a half, and it is my job to help her get there."
2,20,19,Lily, This is the best wedding diet ever.
2,20,20,Lily, I lost a pound.
2,20,20,Robin, That is impossible. You ate McDonald's every meal for three days.
2,20,20,Lily, I knew that Super Size Me guy was full of it.
2,20,20,Robin," Well, it must be the wedding stress. We just got to up the intake. Lily Aldrin, drop and give me 20 bites of fudge! Okay? Don't nibble at it. Attack it! Come on, Lily. You can do better than that!"
2,20,20,Lily, I can't.
2,20,20,Robin," Well, eat faster, before your body figures out it's full."
2,20,20,Lily, I'm trying.
2,20,20,Robin," Oh, are you gonna cry? You gonna cry? Skinny little baby's gonna cry? Well, eat, damn it, eat!"
2,20,20,Lily, Okay!
2,20,21,Ted," Hey, so I think I figured out how to do your toast in a completely appropriate way."
2,20,21,Marshall, Finally.
2,20,21,Ted," Yeah. Good evening. I'm Ted Mosby, Marshall's best man."
2,20,21,Marshall," Still strong, right?"
2,20,21,Ted," Great, yeah. I'd like to share with you all a story about the momentous evening last fall"
2,20,21,Ted," when Marshall and Lily got back together. Afterward, we stayed up till 10"
2,20,21,Ted (last year)," Man, I'm well nourished right now!"
2,20,21,Barney, Calcium promotes healthy teeth and bones.
2,20,21,Robin," Thanks, Marshall, for teaching us you don't need alcohol to have fun."
2,20,21,Marshall," Oh, don't thank me. Thank my parents for teaching me good values."
2,20,21,Ted," Now, I wasn't supposed to hear this next part, but Marshall leaned over to Lily and whispered."
2,20,21,Marshall, You know what I'd like to do to you right now? I'd like to hold your hand. I'd like to hold your hand so hard that you're not able to shake hands for a week.
2,20,21,Lily, Are you just going to talk about holding my hand or are you going to hold it?
2,20,22,Ted," Then a little later, Robin caught them... Oh, um......holding hands. End flashback. It was a lovely and responsible night. To Marshall and Lily."
2,20,22,Marshall," That's the worst toast I've ever heard, dude. It's totally boring."
2,20,22,Ted," Exactly. It's impossible to write a good toast with you censoring me, man. I give up. I'm just going to read that thing about Jesus and the footprints."
2,20,22,Lily," I give up, too. I don't care if my dress doesn't fit. I can't eat anymore. I-I feel like my stomach's going to explode."
2,20,22,Marshall, I know.
2,20,22,Ted," And so, Lily and I were both about to give up, but as you can all see, Lily does look beautiful in that dress, and here I am giving a toast. You know, all this time, I'd been wracking my brain trying to pick out the perfect moment to capture Lily and Marshall as a couple. But then I realized the perfect moment wasn't some needle lost in the haystack of their ten years together. The perfect Lily and Marshall moment happened two nights ago."
2,20,23,Ted," Marshall, what are you doing?"
2,20,23,Marshall, Going to the bathroom.
2,20,23,Ted, In the hall?
2,20,23,Marshall, Sleepwalking?
2,20,23,Ted, You're wide awake.
2,20,23,Marshall, Robbing us?
2,20,23,Ted, Dude.
2,20,23,Ted (giving the toast)," Turns out, all week long he'd been sneaking out to a hotel on 72nd, to meet Lily."
2,20,24,Lily," God, I missed you."
2,20,24,Marshall," I can't sleep without you. Hey, baby? Would you be the big spoon for a while?"
2,20,24,Lily," Sure, baby."
2,20,24,Marshall, How's the weight gaining going?
2,20,24,Lily," Ugh, terribly. I'm too stressed out without you around."
2,20,24,Marshall," Well, I'm here now."
2,20,24,Ted(giving the toast)," And so Lily and Marshall failed in their experiment with apartness, but they succeeded in getting Lily into her dress. You know, there really are a million things I could tell you about Lily and Marshall, but really, the only thing you need to know is that ten years into their relationship, they still couldn't spend a single night apart. May they never have to again. To Lily and Marshall."
2,20,24,All, To Lily and Marshall.
2,20,24,Ted (2030)," Now, kids, the story of Lily and Marshall's wedding is a good one. No matter how perfectly you plan your... You know, wait a second, guys. I'll get to that. First, I've got to tell you what happened with Barney."
2,20,24,Bob," Rich, what is the name of our next participant?"
2,20,24,Rich," Bob, it's Barney Stinson! Come on down! You're the next contestant on The Price Is Right."
2,20,24,Barney," Nooo. Oh, my God!"
2,20,24,Bob," Working his way out. High-five here, high-five there. A big old hug here."
2,20,24,"At the apartment, all"," Oh, my God!"
2,20,24,"At the apartment, Barney"," Yeah, I know, the camera loves me."
2,20,24,Bob," Welcome to contestant's row, Barney. Nice suit."
2,20,24,Barney," Thanks, Da... Bob."
2,20,24,Bob, Here is the next item up for bid!
2,20,24,Rich," Bob, the stylish his-and-her watches feature an 18k gold bezel and crown and stainless steel bands."
2,20,24,Bob," And Barney, what do you bid on that?"
2,20,24,Barney," Um... Wrong. Wrong. Wrong. Wrong. Retail price is $1,349.99, so, since you round off, I'll say $1,350, Bob."
2,20,24,Bob," $1,350 for Barney."
2,20,24,"At the apartment, Lily"," So, was it $1,350?"
2,20,24,"At the apartment, Barney", I don't know. Was it?
2,20,24,"At the apartment, Barney", Happy wedding.
2,20,24,Bob," Barney, you won that camcorder in just one second! That is impressive. I mean impressive."
2,20,24,Barney," Thank you, Bob."
2,20,24,Bob," Now, to win the computer, you're going to have to bid again, and again I will say higher or lower. And let's show the audience the price of the computer, and audience, please, do not try to help us. And the clock will start with your first bid."
2,20,24,Barney, $1 billion.
2,20,24,Bob, Lower.
2,20,24,Barney," So, I brought some photos that I thought you might like to see. This is me on my first birthday."
2,20,24,Bob," Yes, Barney. This is..."
2,20,24,"At the apartment, Ted", What are you doing?
2,20,24,"At the apartment, Barney"," Uh, spending some quality time with my dad."
2,20,24,Bob," That's very nice, but look, the clock is moving. You have only about 16 seconds. Keep bidding."
2,20,24,Barney," No, no, I want you to see this. This is great."
2,20,24,Bob, Keep bidding.
2,20,24,Bob," That, no, that's nice. That's nice. You have only five, four, three, two, one..."
2,20,24,Barney, $999.
2,20,24,Bob," Nine... Barney, you got it exactly right!"
2,20,24,"At the apartment, Barney", Happy wedding again!
2,20,24,"At the apartement, Lily"," Oh, my..."
2,20,24,Barney," I have to be honest, Bob. The big wheel is the only weak part of my game."
2,20,24,Bob," I'm sure you'll do just fine, son."
2,20,24,Barney," Did you just... I'm ready, Bob."
2,20,24,Bob," Do it! Do it! Here we go! He's looking for the dollar. It's going around, and around..."
2,20,24,"At the apartment, Ted"," Oh, no, you spun it too hard."
2,20,24,"At the apartment, Robin"," No, he didn't spin it hard enough."
2,20,24,Bob," Here it comes, Barney. You got it! You won... But Barney... Barney, you're not through. You've won $1,000. You've won a place in the showcase. You are doing splendidly so far."
2,20,24,Barney," Thank you, would you, would you say you're proud of me?"
2,20,24,Bob, Sure.
2,20,24,"At the apartment, Ted", That was kind of a weird moment.
2,20,24,Bob," Very well, Barney, you have seen the first showcase. Do you want to bid on it or do you want to pass it to Millie?"
2,20,24,Barney," Please, no car and an above-ground spa? Pass."
2,20,24,Bob," Millie, he has passed this showcase to you. What do you bid on it?"
2,20,24,Millie," $17,640."
2,20,24,Bob," $17,640."
2,20,24,Barney, Overbid!
2,20,24,Bob," Now, let's see Showcase #2. Barney, your showcase begins with a mystery."
2,20,24,Barney," Oh, I love this."
2,20,24,"At the apartment, Robin", I can't believe how excited I am right now
2,20,24,Bob," Barney, you have seen your showcase. What do you bid on it?"
2,20,24,Barney," Please, please. Please. Let me. 1-8-4-2-1."
2,20,24,"At the apartment, Marshall"," I don't even know what we're going to do with a dune buggy, but I want it!"
2,20,24,Bob, And the actual retail price of your showcase is...
2,20,24,Barney," $14,628."
2,20,24,Bob," $14,628. Millie, you are over. Too bad. Barney, you bid $18,421 on your showcase. And the actual retail price of Barney's showcase is... $18,421 exactly right! You win both showcases, Barney. Bob Barker, reminding you, help control the pet..."
2,20,24,Barney," Before, before we wrap up the show, there's just something I want to say to you.... Congratulations on 35 wonderful years hosting The Price Is Right."
2,20,24,Bob," Well, thank you, Barney. Thank you..."
2,20,24,Barney, Have your pets spayed or neutered.
2,20,24,Ted, Why didn't you tell him?
2,20,24,Barney," Well, it's just... If you lived your whole life thinking one thing, it would be pretty devastating to find out that wasn't true. I just don't think Bob could have handled it."
2,20,24,Ted, Bob. Yeah. Probably a good choice.
2,20,24,Barney," Anyway, on the bright side. Happy wedding again!"
2,20,24,Ted (2030), And that's the story of how Uncle Barney gave Lily and Marshall a dune buggy for their wedding.
2,20,25,Marshall," Um, I thought since we're going to be apart for two whole weeks, I would sing you your night-night song. Night-night, Lily Night-night, Lily It's time to go to bed, oh, my silly, little Lily Time to rest your little head Sha-la-la-la-la Sha-la-la-la-la Come on, Ted."
2,20,25,Ted," No, it's weird."
2,20,25,Marshall, You promised.
2,20,25,Ted, Sha-la-la-la-la Sha-la-la-la-la Sha-la-la-la-la
2,18,1,"Hey, hypothetical question"," if I was all your stuff, would I rather be at the bottom of the East River or The Hudson?"
2,18,1,The category, top ten things I would've called my truck...
2,2,1,Ted from 2030," Marshall and Lily have together for nine wonderful years until she dumped him and ran off to San Francisco. The healing process was taking a long time. Then, one night he made a giant leap forward."
2,2,2,Robin," Alright, see you guys later."
2,2,2,Ted, I'll walk you out.
2,2,2,Marshall, See ya.
2,2,2,Barney, You just checked out Robin's ass.
2,2,2,Marshall," What? No. I... Barney, I was..."
2,2,2,Barney," Dude, that's awesome! You're finally forgetting about that short redhead."
2,2,2,Marshall, Lily.
2,2,2,Barney," Yes, Lily, thank you. That was gonna drive me crazy all night. Hey, Ted! Marshall's just checked out your girlfriend's ass."
2,2,2,Marshall, I did not Ted...
2,2,2,Ted, Awesome! You're finally getting better.
2,2,2,Barney," This is the moment I've been waiting for. Starting tonight, I'm gonna teach you how to live. Ted, you're out of chance, Marshall's in."
2,2,2,Ted, Yes!
2,2,2,Marshall," Oh, God!"
2,2,2,Barney," Marshall, being a single guy in New York city is like... Pfff... What does everybody like?"
2,2,2,Marshall, Candy.
2,2,2,Barney, Yeah! It's like being in a candy store. You just walk right in and grab yourself some Whoppers. Yeah. Is Whoppers the best ones?
2,2,2,Ted, Mounds.
2,2,2,Barney, Milk Duds.
2,2,2,Ted, Gobstoppers.
2,2,2,Barney, Um...
2,2,2,Ted from 2030, This went on for another hour. I'll just skip to the end.
2,2,2,Ted, Dubble Bubbles.
2,2,2,Barney," Nice! Marshall, we're doing this. I am not taking no for an answer."
2,2,2,Marshall, Fine.
2,2,2,Ted (on the phone), Hey Robin. Marshall checked out your ass.
2,2,2,Marshall," Ted, what is wrong with you?"
2,2,2,Robin (on the phone)," He checked out my ass? Hey, tell him thanks. I felt like I was having a bad ass day. Cool. See ya."
2,2,3,Robin, Lily.
2,2,3,Lily, It is a great ass.
2,2,4,Ted from 2030," None of us had seen Lily in three months. There were so many unanswered questions, so many things to say."
2,2,4,Robin, Your hair is adorable!
2,2,4,Lily, Thank you! (They hug)
2,2,4,At MacLaren's.Ted from 2030," Meanwhile, Barney was taking Marshall out to meet women for the first time since he was 17."
2,2,4,Barney, Hi. Have you met Marshall?
2,2,4,Woman, Hi.
2,2,4,Marshall," Hi. Look how sweaty my hands are! It's weird, right? Uh, sweat. Like this... Smelly water coming out of your skin. It was nice meeting you."
2,2,4,Barney," I-I-I Hate to interrupt but, uh... Do you like magic?"
2,2,4,Woman," Umm... I guess. (Barney makes a trick, Umm, I guess is writing on his hand). Oh my God! (Barney does it again, Oh my God! appears on his hand) Anyway, Marshall here is awesome. Salad in a bag? His idea!"
2,2,5,Barney," Dude, you were awesome last night. You were charming, you were funny. You were totally working that girl."
2,2,5,Marshall, You went home with her!
